customer_id,signup_date,plan_type,contract_type,monthly_fee,payment_method,region,is_active,cancel_date
1990,2024-06-09,Basic,Monthly,9.99,credit_card,North America,1,
1991,2023-06-20,Standard,Monthly,19.99,credit_card,Europe,1,
1992,2025-06-25,Premium,Monthly,39.99,paypal,Europe,0,2025-10-30
1993,2024-02-26,Standard,Monthly,19.99,paypal,North America,0,2025-11-26
1994,2023-06-02,Basic,Annual,9.99,paypal,North America,1,
1995,2025-04-25,Basic,Annual,9.99,credit_card,Europe,1,
1996,2024-09-04,Standard,Monthly,19.99,paypal,South America,1,
1997,2023-07-11,Premium,Monthly,39.99,credit_card,North America,1,
1998,2025-08-10,Basic,Monthly,9.99,credit_card,North America,0,2025-11-09
1999,2025-09-19,Basic,Annual,9.99,credit_card,North America,1,
2000,2025-07-02,Basic,Annual,9.99,credit_card,South America,1,
2001,2024-02-05,Standard,Monthly,19.99,credit_card,North America,1,
2002,2025-08-14,Premium,Monthly,39.99,credit_card,North America,1,
2003,2025-06-03,Premium,Monthly,39.99,credit_card,Asia,1,
2004,2025-11-01,Basic,Monthly,9.99,credit_card,South America,1,
2005,2025-05-02,Standard,Monthly,19.99,credit_card,North America,0,2025-11-30
2006,2023-05-06,Standard,Monthly,19.99,paypal,Europe,1,
2007,2023-12-11,Standard,Monthly,19.99,paypal,Europe,0,2024-08-06
2008,2023-10-02,Standard,Monthly,19.99,paypal,Asia,1,
2009,2024-11-21,Standard,Monthly,19.99,credit_card,North America,1,
2010,2024-12-12,Basic,Annual,9.99,apple_pay,North America,1,
2011,2023-03-08,Standard,Monthly,19.99,credit_card,North America,0,2025-05-17
2012,2024-01-22,Standard,Monthly,19.99,bank_transfer,North America,1,
2013,2025-05-14,Basic,Monthly,9.99,paypal,Europe,1,
2014,2025-03-17,Basic,Monthly,9.99,bank_transfer,North America,1,
2015,2024-01-29,Premium,Monthly,39.99,paypal,North America,0,2025-03-16
2016,2023-01-03,Premium,Monthly,39.99,apple_pay,Oceania,1,
2017,2025-01-20,Standard,Monthly,19.99,paypal,North America,1,
2018,2025-10-21,Basic,Monthly,9.99,paypal,Europe,1,
2019,2023-04-23,Premium,Monthly,39.99,credit_card,South America,0,2024-05-01
2020,2024-06-11,Standard,Monthly,19.99,credit_card,Asia,1,
2021,2025-05-04,Basic,Annual,9.99,credit_card,North America,0,2025-07-16
2022,2023-08-18,Standard,Monthly,19.99,apple_pay,North America,0,2025-08-23
2023,2024-05-22,Standard,Monthly,19.99,credit_card,Europe,1,
2024,2024-12-27,Premium,Annual,39.99,credit_card,North America,1,
2025,2025-07-25,Basic,Annual,9.99,bank_transfer,Asia,1,
2026,2025-06-16,Standard,Annual,19.99,paypal,Asia,1,
2027,2023-07-22,Basic,Monthly,9.99,credit_card,North America,0,2024-04-07
2028,2024-12-25,Basic,Monthly,9.99,credit_card,North America,1,
2029,2024-10-16,Basic,Monthly,9.99,credit_card,Europe,1,
2030,2023-03-08,Standard,Annual,19.99,bank_transfer,North America,1,
2031,2023-02-06,Basic,Monthly,9.99,credit_card,North America,1,
2032,2023-06-08,Standard,Annual,19.99,bank_transfer,North America,0,2025-04-24
2033,2023-03-29,Basic,Monthly,9.99,credit_card,North America,1,
2034,2024-12-01,Standard,Monthly,19.99,credit_card,North America,0,2025-09-05
2035,2024-01-09,Premium,Monthly,39.99,paypal,North America,1,
2036,2025-03-03,Basic,Monthly,9.99,paypal,North America,1,
2037,2025-06-05,Standard,Monthly,19.99,credit_card,Oceania,0,2025-10-11
2038,2024-03-01,Premium,Monthly,39.99,credit_card,Europe,1,
2039,2023-06-27,Basic,Monthly,9.99,credit_card,Asia,0,2024-08-10
2040,2024-09-15,Basic,Monthly,9.99,apple_pay,North America,1,
2041,2024-12-03,Basic,Monthly,9.99,credit_card,Europe,1,
2042,2025-04-04,Standard,Monthly,19.99,credit_card,North America,1,
2043,2025-06-29,Basic,Monthly,9.99,credit_card,North America,0,2025-11-25
2044,2025-02-12,Standard,Annual,19.99,credit_card,North America,1,
2045,2024-07-27,Standard,Annual,19.99,apple_pay,North America,1,
2046,2023-02-23,Basic,Monthly,9.99,bank_transfer,North America,1,
2047,2025-05-31,Basic,Annual,9.99,bank_transfer,Europe,1,
2048,2023-03-25,Basic,Monthly,9.99,credit_card,Asia,1,
2049,2023-06-26,Basic,Monthly,9.99,paypal,North America,1,
2050,2024-11-27,Premium,Monthly,39.99,credit_card,Asia,1,
2051,2024-05-22,Basic,Monthly,9.99,credit_card,Europe,1,
2052,2024-02-17,Standard,Monthly,19.99,credit_card,North America,0,2025-08-18
2053,2023-01-15,Standard,Annual,19.99,credit_card,North America,1,
2054,2023-04-04,Standard,Annual,19.99,credit_card,South America,1,
2055,2025-06-06,Basic,Monthly,9.99,credit_card,Asia,1,
2056,2023-01-17,Basic,Monthly,9.99,bank_transfer,North America,1,
2057,2025-02-07,Basic,Monthly,9.99,apple_pay,Asia,0,2025-10-22
2058,2024-10-26,Standard,Monthly,19.99,paypal,Asia,0,2025-06-27
2059,2025-04-24,Premium,Monthly,39.99,credit_card,South America,1,
2060,2023-11-27,Basic,Annual,9.99,bank_transfer,North America,1,
2061,2024-08-11,Standard,Monthly,19.99,paypal,Oceania,1,
2062,2024-06-30,Standard,Monthly,19.99,paypal,Europe,0,2025-07-07
2063,2023-07-31,Basic,Annual,9.99,credit_card,Europe,1,
2064,2024-02-19,Basic,Monthly,9.99,credit_card,Europe,1,
2065,2025-10-21,Basic,Annual,9.99,credit_card,Europe,1,
2066,2023-01-26,Basic,Monthly,9.99,apple_pay,North America,1,
2067,2023-10-30,Standard,Annual,19.99,credit_card,Europe,1,
2068,2025-01-11,Premium,Monthly,39.99,credit_card,Asia,0,2025-12-16
2069,2024-05-24,Basic,Monthly,9.99,credit_card,Asia,0,2024-12-18
2070,2023-03-28,Basic,Monthly,9.99,credit_card,Asia,1,
2071,2024-01-26,Standard,Annual,19.99,credit_card,North America,1,
2072,2024-09-14,Basic,Annual,9.99,credit_card,Europe,1,
2073,2025-06-29,Premium,Monthly,39.99,bank_transfer,North America,1,
2074,2024-03-15,Standard,Annual,19.99,bank_transfer,South America,1,
2075,2025-03-31,Premium,Monthly,39.99,credit_card,Europe,0,2025-06-30
2076,2025-05-02,Basic,Annual,9.99,credit_card,North America,1,
2077,2025-06-08,Basic,Monthly,9.99,credit_card,Europe,0,2025-08-15
2078,2025-07-25,Basic,Monthly,9.99,credit_card,North America,1,
2079,2025-08-30,Basic,Monthly,9.99,credit_card,Asia,0,2025-11-26
2080,2024-07-08,Basic,Monthly,9.99,paypal,Oceania,1,
2081,2025-06-06,Basic,Monthly,9.99,credit_card,Europe,1,
2082,2025-08-02,Standard,Annual,19.99,bank_transfer,Oceania,1,
2083,2024-09-20,Basic,Annual,9.99,paypal,Europe,1,
2084,2024-08-09,Premium,Monthly,39.99,credit_card,South America,1,
2085,2023-08-23,Standard,Monthly,19.99,paypal,Europe,1,
2086,2023-05-10,Basic,Monthly,9.99,paypal,Europe,1,
2087,2023-08-18,Basic,Annual,9.99,apple_pay,Europe,1,
2088,2025-04-16,Standard,Monthly,19.99,credit_card,Europe,1,
2089,2023-04-05,Basic,Monthly,9.99,credit_card,South America,1,
2090,2024-09-18,Premium,Monthly,39.99,credit_card,Asia,0,2025-05-04
2091,2024-02-25,Premium,Annual,39.99,credit_card,Asia,1,
2092,2024-02-17,Basic,Monthly,9.99,paypal,Europe,1,
2093,2023-05-24,Basic,Monthly,9.99,credit_card,North America,0,2024-08-28
2094,2024-02-13,Standard,Monthly,19.99,paypal,Europe,0,2024-11-26
2095,2025-09-25,Standard,Annual,19.99,credit_card,Asia,1,
2096,2023-05-12,Standard,Annual,19.99,paypal,Asia,1,
2097,2025-02-03,Premium,Monthly,39.99,bank_transfer,North America,1,
2098,2023-03-17,Standard,Monthly,19.99,credit_card,North America,1,
2099,2025-09-19,Standard,Annual,19.99,bank_transfer,North America,1,
2100,2024-05-25,Basic,Monthly,9.99,paypal,Europe,0,2025-09-11
2101,2024-03-07,Basic,Annual,9.99,credit_card,Europe,1,
2102,2024-06-15,Basic,Monthly,9.99,apple_pay,North America,1,
2103,2025-04-24,Standard,Annual,19.99,credit_card,Europe,1,
2104,2025-05-23,Premium,Monthly,39.99,apple_pay,North America,1,
2105,2023-02-11,Premium,Monthly,39.99,credit_card,North America,1,
2106,2025-01-24,Standard,Monthly,19.99,credit_card,North America,1,
2107,2024-03-24,Premium,Annual,39.99,paypal,North America,1,
2108,2023-03-25,Standard,Monthly,19.99,bank_transfer,North America,1,
2109,2024-04-17,Standard,Monthly,19.99,paypal,Europe,0,2025-05-15
2110,2024-10-02,Basic,Monthly,9.99,credit_card,North America,0,2025-09-11
2111,2024-12-29,Basic,Annual,9.99,paypal,North America,1,
2112,2024-03-29,Standard,Monthly,19.99,credit_card,Oceania,1,
2113,2024-02-26,Basic,Monthly,9.99,paypal,Europe,1,
2114,2023-06-07,Standard,Annual,19.99,credit_card,Asia,1,
2115,2024-05-13,Premium,Annual,39.99,credit_card,Asia,0,2025-01-09
2116,2025-03-24,Premium,Monthly,39.99,apple_pay,Europe,1,
2117,2023-04-09,Premium,Annual,39.99,paypal,North America,1,
2118,2024-10-10,Basic,Annual,9.99,credit_card,Asia,1,
2119,2024-06-18,Basic,Monthly,9.99,credit_card,Asia,1,
2120,2025-05-21,Basic,Monthly,9.99,credit_card,Asia,1,
2121,2025-02-04,Premium,Monthly,39.99,credit_card,Asia,1,
2122,2024-01-05,Basic,Monthly,9.99,apple_pay,Asia,1,
2123,2025-03-17,Standard,Monthly,19.99,credit_card,North America,1,
2124,2024-12-14,Basic,Monthly,9.99,paypal,Asia,1,
2125,2023-12-01,Premium,Annual,39.99,apple_pay,South America,1,
2126,2024-03-18,Basic,Annual,9.99,apple_pay,Asia,1,
2127,2024-08-28,Basic,Annual,9.99,paypal,North America,1,
2128,2024-05-14,Standard,Monthly,19.99,paypal,Asia,1,
2129,2023-10-06,Standard,Monthly,19.99,credit_card,Europe,1,
2130,2024-05-20,Basic,Annual,9.99,credit_card,Europe,1,
2131,2023-06-28,Premium,Monthly,39.99,apple_pay,South America,1,
2132,2025-06-24,Basic,Annual,9.99,apple_pay,Asia,0,2025-10-06
2133,2023-03-14,Basic,Monthly,9.99,credit_card,North America,1,
2134,2025-04-02,Basic,Monthly,9.99,apple_pay,Asia,1,
2135,2023-08-15,Standard,Monthly,19.99,credit_card,Europe,1,
2136,2024-07-11,Basic,Monthly,9.99,paypal,Europe,0,2025-08-28
2137,2024-11-14,Standard,Monthly,19.99,credit_card,North America,1,
2138,2024-04-06,Standard,Monthly,19.99,apple_pay,Europe,1,
2139,2025-09-30,Basic,Annual,9.99,paypal,North America,1,
2140,2024-05-19,Premium,Annual,39.99,credit_card,Asia,1,
2141,2025-03-16,Premium,Monthly,39.99,credit_card,North America,1,
2142,2023-04-15,Premium,Monthly,39.99,paypal,North America,1,
2143,2024-06-26,Standard,Monthly,19.99,apple_pay,North America,1,
2144,2024-04-17,Basic,Annual,9.99,apple_pay,Asia,1,
2145,2024-03-21,Standard,Annual,19.99,credit_card,Asia,1,
2146,2025-06-13,Standard,Annual,19.99,paypal,Asia,1,
2147,2024-10-18,Premium,Monthly,39.99,credit_card,South America,0,2025-12-10
2148,2024-09-09,Standard,Annual,19.99,paypal,South America,1,
2149,2023-04-08,Premium,Annual,39.99,credit_card,North America,1,
2150,2024-04-08,Standard,Annual,19.99,credit_card,Europe,1,
2151,2024-07-15,Standard,Monthly,19.99,bank_transfer,Europe,1,
2152,2025-08-10,Standard,Monthly,19.99,apple_pay,North America,1,
2153,2024-11-14,Standard,Annual,19.99,credit_card,Asia,1,
2154,2023-10-17,Standard,Monthly,19.99,credit_card,South America,1,
2155,2025-04-13,Premium,Annual,39.99,paypal,South America,1,
2156,2025-07-07,Basic,Monthly,9.99,bank_transfer,Europe,0,2025-12-22
2157,2025-01-28,Basic,Annual,9.99,paypal,Asia,0,2025-07-23
2158,2024-08-16,Premium,Annual,39.99,credit_card,Oceania,0,2025-09-27
2159,2024-11-29,Basic,Annual,9.99,credit_card,Asia,1,
2160,2023-02-16,Basic,Annual,9.99,paypal,Europe,0,2023-11-12
2161,2023-11-29,Premium,Monthly,39.99,credit_card,Europe,1,
2162,2024-03-07,Basic,Annual,9.99,credit_card,Asia,0,2024-09-10
2163,2023-04-06,Basic,Monthly,9.99,credit_card,Asia,1,
2164,2023-01-22,Basic,Monthly,9.99,paypal,Europe,1,
2165,2023-06-23,Standard,Annual,19.99,bank_transfer,South America,1,
2166,2023-12-10,Standard,Monthly,19.99,credit_card,Europe,1,
2167,2024-08-15,Standard,Monthly,19.99,paypal,North America,1,
2168,2024-09-24,Basic,Monthly,9.99,bank_transfer,Europe,1,
2169,2024-02-20,Premium,Monthly,39.99,credit_card,North America,1,
2170,2024-04-23,Standard,Monthly,19.99,credit_card,South America,1,
2171,2024-07-01,Basic,Monthly,9.99,credit_card,North America,1,
2172,2023-01-08,Premium,Monthly,39.99,paypal,Asia,1,
2173,2024-01-28,Standard,Annual,19.99,credit_card,Europe,1,
2174,2025-08-29,Basic,Annual,9.99,credit_card,North America,0,2025-12-01
2175,2023-01-04,Basic,Monthly,9.99,credit_card,Asia,1,
2176,2024-11-12,Basic,Monthly,9.99,credit_card,North America,1,
2177,2025-07-29,Premium,Annual,39.99,bank_transfer,North America,1,
2178,2023-09-16,Premium,Annual,39.99,credit_card,Oceania,1,
2179,2024-08-08,Basic,Monthly,9.99,apple_pay,Europe,1,
2180,2025-02-06,Premium,Annual,39.99,apple_pay,Europe,1,
2181,2025-05-14,Basic,Monthly,9.99,credit_card,North America,1,
2182,2024-02-03,Standard,Monthly,19.99,paypal,North America,0,2025-01-29
2183,2024-01-07,Basic,Monthly,9.99,credit_card,Europe,1,
2184,2023-11-12,Premium,Annual,39.99,credit_card,Europe,1,
2185,2025-06-17,Basic,Monthly,9.99,bank_transfer,Asia,1,
2186,2025-09-08,Basic,Monthly,9.99,credit_card,Europe,0,2025-11-16
2187,2025-02-03,Standard,Monthly,19.99,paypal,Asia,1,
2188,2023-09-26,Premium,Monthly,39.99,credit_card,South America,1,
2189,2023-02-16,Basic,Monthly,9.99,credit_card,Europe,1,
2190,2024-11-15,Premium,Monthly,39.99,bank_transfer,North America,1,
2191,2023-06-28,Standard,Monthly,19.99,paypal,North America,1,
2192,2025-05-10,Standard,Monthly,19.99,paypal,Asia,1,
2193,2024-01-29,Basic,Monthly,9.99,paypal,North America,1,
2194,2025-02-01,Basic,Monthly,9.99,paypal,Europe,1,
2195,2023-05-19,Standard,Monthly,19.99,credit_card,North America,1,
2196,2023-03-08,Basic,Monthly,9.99,credit_card,Asia,1,
2197,2025-03-27,Basic,Monthly,9.99,bank_transfer,Europe,1,
2198,2023-06-02,Standard,Monthly,19.99,bank_transfer,North America,0,2025-12-20
2199,2023-08-31,Premium,Annual,39.99,credit_card,Europe,1,
2200,2025-10-30,Standard,Annual,19.99,credit_card,South America,1,
2201,2024-06-14,Standard,Annual,19.99,credit_card,Europe,1,
2202,2025-06-18,Premium,Monthly,39.99,paypal,Europe,1,
2203,2024-02-11,Basic,Monthly,9.99,credit_card,North America,0,2025-05-01
2204,2023-07-26,Standard,Annual,19.99,bank_transfer,North America,1,
2205,2025-06-27,Basic,Monthly,9.99,credit_card,South America,1,
2206,2024-02-05,Premium,Annual,39.99,bank_transfer,Oceania,1,
2207,2025-01-06,Basic,Monthly,9.99,paypal,North America,0,2025-04-28
2208,2023-11-19,Basic,Monthly,9.99,bank_transfer,Europe,0,2025-06-25
2209,2023-11-14,Basic,Monthly,9.99,paypal,South America,1,
2210,2023-01-02,Standard,Monthly,19.99,credit_card,North America,1,
2211,2025-06-09,Basic,Monthly,9.99,credit_card,Europe,1,
2212,2025-03-15,Basic,Monthly,9.99,bank_transfer,North America,1,
2213,2024-12-14,Standard,Monthly,19.99,paypal,North America,1,
2214,2024-01-04,Premium,Annual,39.99,apple_pay,North America,1,
2215,2023-04-07,Basic,Monthly,9.99,paypal,Asia,1,
2216,2023-05-16,Premium,Annual,39.99,credit_card,Europe,1,
2217,2024-08-05,Basic,Monthly,9.99,credit_card,North America,0,2025-10-22
2218,2023-05-20,Standard,Monthly,19.99,credit_card,Europe,1,
2219,2024-05-09,Premium,Monthly,39.99,bank_transfer,Europe,1,
2220,2023-04-01,Basic,Monthly,9.99,bank_transfer,Asia,1,
2221,2025-05-17,Standard,Monthly,19.99,bank_transfer,Europe,1,
2222,2024-11-12,Standard,Monthly,19.99,apple_pay,North America,1,
2223,2023-06-19,Standard,Monthly,19.99,credit_card,Europe,0,2024-03-05
2224,2025-07-09,Basic,Monthly,9.99,credit_card,Europe,1,
2225,2023-02-26,Standard,Monthly,19.99,credit_card,North America,0,2025-08-18
2226,2024-02-29,Standard,Monthly,19.99,paypal,Europe,0,2025-12-08
2227,2024-12-21,Standard,Monthly,19.99,paypal,Asia,1,
2228,2023-08-09,Basic,Annual,9.99,credit_card,Europe,1,
2229,2023-05-22,Premium,Monthly,39.99,paypal,North America,1,
2230,2023-08-17,Premium,Monthly,39.99,paypal,Oceania,1,
2231,2024-07-22,Basic,Monthly,9.99,credit_card,North America,1,
2232,2024-11-10,Basic,Monthly,9.99,apple_pay,North America,1,
2233,2024-04-07,Standard,Annual,19.99,credit_card,North America,1,
2234,2023-05-07,Standard,Monthly,19.99,paypal,Europe,0,2025-07-26
2235,2023-02-22,Standard,Monthly,19.99,credit_card,Asia,1,
2236,2024-08-12,Standard,Monthly,19.99,credit_card,Asia,1,
2237,2024-02-02,Standard,Annual,19.99,bank_transfer,North America,1,
2238,2023-12-24,Premium,Monthly,39.99,credit_card,North America,1,
2239,2023-05-05,Basic,Annual,9.99,credit_card,Europe,1,
2240,2023-08-14,Standard,Monthly,19.99,credit_card,Asia,1,
2241,2025-08-15,Basic,Monthly,9.99,paypal,Europe,1,
2242,2023-05-28,Basic,Annual,9.99,credit_card,South America,1,
2243,2025-10-27,Standard,Annual,19.99,credit_card,Europe,1,
2244,2024-03-24,Standard,Monthly,19.99,bank_transfer,Asia,1,
2245,2023-04-26,Standard,Monthly,19.99,credit_card,Asia,1,
2246,2024-11-21,Standard,Monthly,19.99,credit_card,Europe,1,
2247,2023-10-05,Standard,Monthly,19.99,apple_pay,North America,1,
2248,2025-02-01,Basic,Monthly,9.99,bank_transfer,South America,1,
2249,2024-05-11,Standard,Monthly,19.99,apple_pay,Europe,1,
2250,2023-08-27,Basic,Monthly,9.99,bank_transfer,Europe,1,
2251,2024-03-26,Premium,Monthly,39.99,paypal,North America,1,
2252,2024-01-09,Basic,Monthly,9.99,credit_card,Europe,0,2024-07-27
2253,2025-08-15,Basic,Monthly,9.99,credit_card,Europe,1,
2254,2023-09-23,Premium,Monthly,39.99,paypal,North America,1,
2255,2024-03-13,Basic,Monthly,9.99,credit_card,North America,0,2024-11-07
2256,2024-03-12,Basic,Monthly,9.99,credit_card,Europe,1,
2257,2023-03-08,Basic,Monthly,9.99,apple_pay,Europe,0,2025-04-22
2258,2023-08-31,Standard,Monthly,19.99,credit_card,Asia,1,
2259,2024-07-17,Premium,Annual,39.99,credit_card,Oceania,1,
2260,2024-10-27,Basic,Annual,9.99,credit_card,North America,0,2025-05-29
2261,2024-02-17,Basic,Monthly,9.99,credit_card,North America,1,
2262,2024-06-16,Basic,Monthly,9.99,paypal,North America,1,
2263,2024-09-06,Basic,Monthly,9.99,bank_transfer,North America,1,
2264,2025-10-09,Standard,Annual,19.99,credit_card,North America,1,
2265,2025-07-16,Premium,Monthly,39.99,credit_card,North America,1,
2266,2023-05-24,Basic,Annual,9.99,credit_card,Europe,1,
2267,2025-09-02,Standard,Annual,19.99,paypal,North America,1,
2268,2025-04-28,Basic,Monthly,9.99,bank_transfer,Europe,1,
2269,2023-09-08,Basic,Annual,9.99,credit_card,North America,1,
2270,2024-04-20,Basic,Monthly,9.99,credit_card,North America,1,
2271,2023-01-25,Standard,Monthly,19.99,bank_transfer,Oceania,1,
2272,2023-05-19,Basic,Annual,9.99,credit_card,Asia,1,
2273,2024-10-22,Standard,Monthly,19.99,paypal,South America,1,
2274,2025-10-17,Premium,Annual,39.99,credit_card,Europe,1,
2275,2023-06-07,Basic,Monthly,9.99,bank_transfer,Asia,1,
2276,2025-07-12,Basic,Annual,9.99,credit_card,North America,1,
2277,2024-12-24,Basic,Monthly,9.99,apple_pay,Europe,1,
2278,2023-02-10,Basic,Annual,9.99,bank_transfer,Europe,1,
2279,2023-04-21,Basic,Monthly,9.99,bank_transfer,South America,1,
2280,2025-03-14,Premium,Annual,39.99,credit_card,Europe,1,
2281,2023-12-18,Standard,Monthly,19.99,credit_card,Asia,0,2025-08-07
2282,2023-05-16,Basic,Annual,9.99,credit_card,Asia,0,2024-02-24
2283,2024-05-21,Premium,Monthly,39.99,credit_card,Europe,1,
2284,2023-09-29,Premium,Monthly,39.99,paypal,Asia,1,
2285,2023-05-16,Premium,Monthly,39.99,credit_card,Oceania,1,
2286,2024-07-04,Standard,Monthly,19.99,bank_transfer,Asia,1,
2287,2025-09-11,Premium,Monthly,39.99,paypal,Europe,1,
2288,2024-04-13,Standard,Monthly,19.99,credit_card,North America,1,
2289,2024-04-14,Basic,Annual,9.99,credit_card,Asia,1,
2290,2024-04-03,Basic,Monthly,9.99,credit_card,Asia,1,
2291,2024-03-17,Standard,Annual,19.99,credit_card,Europe,1,
2292,2023-02-03,Basic,Monthly,9.99,paypal,Europe,1,
2293,2025-02-28,Basic,Monthly,9.99,apple_pay,South America,0,2025-12-02
2294,2024-05-01,Premium,Monthly,39.99,credit_card,North America,1,
2295,2023-10-07,Standard,Monthly,19.99,paypal,Asia,0,2024-08-19
2296,2024-02-03,Standard,Monthly,19.99,bank_transfer,Europe,1,
2297,2024-03-30,Basic,Annual,9.99,credit_card,Europe,1,
2298,2024-09-18,Basic,Monthly,9.99,credit_card,South America,1,
2299,2023-02-09,Basic,Annual,9.99,bank_transfer,North America,1,
2300,2023-07-29,Basic,Monthly,9.99,paypal,North America,1,
2301,2025-07-02,Basic,Monthly,9.99,credit_card,North America,1,
2302,2024-06-18,Standard,Monthly,19.99,paypal,North America,0,2025-10-28
2303,2024-12-29,Basic,Monthly,9.99,paypal,North America,1,
2304,2024-07-14,Standard,Annual,19.99,credit_card,North America,1,
2305,2023-02-15,Basic,Monthly,9.99,credit_card,North America,1,
2306,2024-12-23,Premium,Monthly,39.99,credit_card,Europe,0,2025-12-22
2307,2024-10-13,Standard,Monthly,19.99,paypal,Europe,1,
2308,2025-09-26,Standard,Annual,19.99,credit_card,Europe,1,
2309,2023-12-03,Basic,Annual,9.99,credit_card,Europe,1,
2310,2023-11-17,Standard,Monthly,19.99,paypal,North America,1,
2311,2024-12-12,Standard,Monthly,19.99,bank_transfer,North America,1,
2312,2025-07-31,Premium,Monthly,39.99,paypal,Asia,1,
2313,2025-01-11,Basic,Annual,9.99,bank_transfer,Oceania,1,
2314,2023-04-25,Standard,Monthly,19.99,bank_transfer,North America,1,
2315,2023-05-18,Basic,Annual,9.99,credit_card,North America,1,
2316,2024-06-19,Premium,Monthly,39.99,credit_card,North America,1,
2317,2025-10-13,Basic,Monthly,9.99,credit_card,Asia,0,2025-12-03
2318,2023-11-29,Premium,Monthly,39.99,bank_transfer,Asia,1,
2319,2023-10-07,Basic,Annual,9.99,bank_transfer,North America,1,
2320,2025-05-14,Standard,Monthly,19.99,paypal,North America,1,
2321,2024-02-11,Premium,Monthly,39.99,credit_card,North America,1,
2322,2025-08-12,Basic,Annual,9.99,credit_card,North America,1,
2323,2023-08-09,Premium,Monthly,39.99,credit_card,Europe,1,
2324,2023-05-19,Basic,Monthly,9.99,paypal,North America,1,
2325,2023-01-27,Standard,Monthly,19.99,credit_card,North America,1,
2326,2023-03-18,Basic,Monthly,9.99,credit_card,Asia,1,
2327,2024-03-28,Standard,Monthly,19.99,credit_card,Europe,1,
2328,2025-04-03,Basic,Annual,9.99,paypal,North America,1,
2329,2025-09-09,Basic,Monthly,9.99,credit_card,North America,1,
2330,2025-05-18,Standard,Monthly,19.99,credit_card,North America,1,
2331,2025-08-25,Basic,Annual,9.99,credit_card,Europe,1,
2332,2023-05-01,Premium,Monthly,39.99,credit_card,North America,1,
2333,2023-01-13,Premium,Monthly,39.99,paypal,North America,0,2025-11-23
2334,2025-10-18,Premium,Monthly,39.99,credit_card,South America,0,2025-12-26
2335,2023-12-24,Basic,Monthly,9.99,paypal,North America,1,
2336,2024-07-03,Standard,Monthly,19.99,apple_pay,Asia,1,
2337,2024-02-24,Basic,Monthly,9.99,credit_card,North America,1,
2338,2023-11-21,Basic,Monthly,9.99,credit_card,North America,1,
2339,2023-06-26,Standard,Annual,19.99,credit_card,North America,1,
2340,2024-08-14,Basic,Monthly,9.99,credit_card,Europe,0,2025-06-13
2341,2024-05-23,Premium,Annual,39.99,credit_card,Asia,1,
2342,2024-06-27,Premium,Annual,39.99,credit_card,North America,1,
2343,2024-11-04,Standard,Monthly,19.99,apple_pay,Asia,1,
2344,2024-10-11,Basic,Monthly,9.99,credit_card,South America,1,
2345,2025-01-30,Premium,Monthly,39.99,credit_card,South America,1,
2346,2023-09-12,Basic,Monthly,9.99,paypal,Europe,0,2025-08-12
2347,2025-04-04,Basic,Annual,9.99,credit_card,North America,1,
2348,2025-04-29,Standard,Annual,19.99,paypal,Europe,1,
2349,2025-09-27,Basic,Monthly,9.99,credit_card,North America,0,2025-12-10
2350,2025-02-27,Premium,Monthly,39.99,paypal,North America,1,
2351,2023-04-18,Premium,Monthly,39.99,credit_card,Europe,1,
2352,2024-06-24,Basic,Monthly,9.99,paypal,South America,1,
2353,2024-08-27,Standard,Annual,19.99,paypal,North America,1,
2354,2024-06-16,Standard,Annual,19.99,credit_card,North America,1,
2355,2025-01-27,Basic,Annual,9.99,credit_card,Europe,1,
2356,2024-10-31,Standard,Monthly,19.99,credit_card,Asia,1,
2357,2024-05-23,Premium,Monthly,39.99,apple_pay,Asia,0,2025-07-04
2358,2024-05-12,Standard,Annual,19.99,credit_card,Europe,1,
2359,2023-03-26,Premium,Monthly,39.99,paypal,North America,1,
2360,2023-09-19,Basic,Monthly,9.99,paypal,Europe,1,
2361,2024-10-20,Basic,Monthly,9.99,apple_pay,North America,1,
2362,2023-04-11,Standard,Annual,19.99,paypal,Europe,1,
2363,2024-05-26,Basic,Annual,9.99,credit_card,Asia,1,
2364,2024-05-24,Basic,Monthly,9.99,credit_card,North America,0,2025-05-06
2365,2023-11-13,Premium,Monthly,39.99,credit_card,North America,0,2025-06-20
2366,2023-07-29,Basic,Monthly,9.99,credit_card,Europe,0,2025-08-12
2367,2025-09-26,Standard,Monthly,19.99,credit_card,North America,1,
2368,2023-02-28,Standard,Monthly,19.99,credit_card,Europe,1,
2369,2025-03-22,Basic,Monthly,9.99,credit_card,Europe,1,
2370,2025-04-04,Basic,Monthly,9.99,credit_card,South America,1,
2371,2024-09-06,Basic,Monthly,9.99,credit_card,Europe,1,
2372,2023-10-21,Standard,Monthly,19.99,credit_card,South America,1,
2373,2023-09-12,Basic,Monthly,9.99,credit_card,North America,1,
2374,2025-02-08,Basic,Annual,9.99,credit_card,Europe,1,
2375,2023-08-12,Standard,Annual,19.99,bank_transfer,North America,0,2024-10-21
2376,2024-02-11,Standard,Monthly,19.99,bank_transfer,Oceania,1,
2377,2024-03-20,Standard,Monthly,19.99,bank_transfer,Europe,1,
2378,2023-01-23,Premium,Monthly,39.99,paypal,Europe,0,2024-02-01
2379,2025-05-14,Basic,Annual,9.99,paypal,Europe,1,
2380,2023-07-02,Premium,Monthly,39.99,credit_card,South America,1,
2381,2024-12-24,Basic,Monthly,9.99,credit_card,Asia,1,
2382,2024-09-18,Premium,Monthly,39.99,paypal,North America,1,
