customer_id,total_logins,logins_last_30d,logins_prev_30d,engagement_trend,avg_session_minutes,session_minutes_trend,active_days,days_since_last_activity,total_purchases,purchases_last_30d,purchases_prev_30d,purchase_frequency,purchase_frequency_trend,avg_order_value,total_spend,spend_trend,distinct_product_categories,activity_gap_std,coefficient_of_variation_sessions,active_weeks_ratio,tenure_months,recency_days,support_tickets_count,late_or_missed_payments,plan_type,contract_type,monthly_fee,payment_method,region,churn
693,333,16.0,13,0.21428571428571427,21.512612612612614,-0.10701785089254456,370,1,78.0,3.0,5.0,3.7509004739336493,-0.3333333333333333,35.94435897435897,2803.66,-0.43047076380409716,6,1.0393744663275515,0.2748265171458181,1.0,20.795006570302235,1,1.0,0,Basic,Annual,9.99,credit_card,North America,0
694,500,20.0,21,-0.045454545454545456,34.267,0.06298659028772303,524,1,69.0,3.0,5.0,2.7491623036649218,-0.3333333333333333,38.939855072463764,2686.85,1.102775825720309,6,0.8279899456926564,0.2528039931205827,1.0,25.09855453350854,1,6.0,0,Premium,Monthly,39.99,credit_card,North America,0
695,229,7.0,12,-0.38461538461538464,39.78515283842795,0.10705194550896537,273,4,61.0,2.0,4.0,2.4367979002624676,-0.4,47.227704918032785,2880.89,1.66494889633256,6,2.275588284460382,0.2784833656763779,0.9645669291338582,25.03285151116951,4,5.0,0,Premium,Monthly,39.99,bank_transfer,Europe,0
696,56,16.0,19,-0.15,38.596428571428575,-0.09050532964863794,58,1,8.0,2.0,3.0,2.5633684210526315,-0.25,32.675,261.4,-0.1399836912204403,6,1.060512478376365,0.26465157632773134,1.0,3.1208935611038107,1,3.0,0,Premium,Monthly,39.99,credit_card,Asia,0
697,174,23.0,24,-0.04,20.65344827586207,0.0046804512869125766,179,2,31.0,5.0,4.0,3.494962962962963,0.2,41.02645161290322,1271.82,-0.5918730535370015,6,0.8453741926216397,0.25330141978033216,1.0,8.869908015768726,2,0.0,0,Basic,Monthly,9.99,credit_card,North America,0
698,565,8.0,17,-0.5,28.474867256637168,-0.17209404205607487,613,1,103.0,3.0,5.0,3.0410475266731334,-0.3333333333333333,40.3952427184466,4160.71,0.3178869323447637,6,1.0889290133104292,0.2417095157340649,1.0,33.86990801576872,1,12.0,0,Premium,Monthly,39.99,paypal,North America,0
699,293,7.0,9,-0.2,15.889078498293514,-0.2524256527569613,389,1,128.0,4.0,5.0,4.110042194092827,-0.16666666666666666,31.919453125,4085.69,-0.0695073235685753,6,1.9983127089713764,0.24392722197125935,0.9672995780590719,31.143232588699078,1,13.0,0,Premium,Annual,39.99,credit_card,Europe,0
700,186,17.0,12,0.38461538461538464,18.983870967741936,0.14529493805890561,216,1,44.0,3.0,1.0,2.9116521739130437,1.0,48.07090909090909,2115.12,3.6735632183908047,6,1.5260257594684246,0.2717411308463149,1.0,15.111695137976346,1,3.0,0,Basic,Monthly,9.99,paypal,Europe,1
701,160,14.0,11,0.25,24.700625,0.024561502453330424,174,1,29.0,5.0,2.0,2.543976945244957,1.0,26.243793103448276,761.07,2.7535079513564082,6,1.424159261021319,0.26972989931598046,0.9884726224783862,11.399474375821287,1,1.0,0,Standard,Annual,19.99,credit_card,Europe,0
702,536,15.0,16,-0.058823529411764705,33.525932835820896,-0.052765609485427266,574,1,85.0,1.0,2.0,2.752553191489362,-0.3333333333333333,40.8,3468.0,0.32521126760563385,6,0.9518292062739049,0.2439800572408501,1.0,30.880420499342968,1,6.0,0,Basic,Monthly,9.99,credit_card,North America,0
703,150,2.0,12,-0.7692307692307693,30.462,0.5957657955673173,171,8,30.0,0.0,2.0,2.0475336322869957,-0.6666666666666666,55.65,1669.5,0.0,6,2.2287867614744825,0.23066301967896471,0.9730941704035875,14.651773981603153,8,3.0,0,Basic,Monthly,9.99,paypal,North America,1
704,501,26.0,21,0.22727272727272727,26.937125748502993,0.04361025641025632,518,1,53.0,3.0,2.0,2.0790206185567013,0.3333333333333333,27.35132075471698,1449.62,7.136242682277808,6,0.8343934899458734,0.25861014896541656,1.0,25.492772667542706,1,8.0,0,Standard,Monthly,19.99,credit_card,Oceania,0
705,607,15.0,18,-0.15789473684210525,25.403130148270183,-0.05207723815096551,646,2,91.0,1.0,1.0,2.739901088031652,0.0,44.8332967032967,4079.83,3.6728599867286,6,0.9478480407348565,0.2435072433810418,1.0,33.21287779237845,2,10.0,0,Standard,Annual,19.99,bank_transfer,North America,0
706,368,21.0,19,0.1,36.252989130434784,-0.0044638772335726185,392,1,78.0,6.0,5.0,4.513916349809886,0.16666666666666666,38.04653846153846,2967.63,-0.25184741362093055,6,0.6519391012790302,0.25890943217486284,1.0,17.279894875164256,1,2.0,0,Premium,Annual,39.99,credit_card,Europe,0
707,127,20.0,16,0.23529411764705882,42.51811023622047,0.07045697692190131,132,1,9.0,0.0,1.0,1.2396380090497738,-0.5,61.693333333333335,555.24,0.0,6,1.0902870163579659,0.2341688333796836,1.0,7.260183968462549,1,0.0,0,Standard,Monthly,19.99,paypal,Europe,0
708,518,12.0,14,-0.13333333333333333,30.909073359073357,0.02804720336243129,570,2,92.0,5.0,1.0,2.573970588235294,2.0,36.242717391304346,3334.33,2.165019011406844,6,1.3745984068873836,0.251613446133555,1.0,35.74244415243101,2,9.0,0,Premium,Monthly,39.99,credit_card,North America,0
709,61,22.0,17,0.2777777777777778,22.050819672131148,0.08185835479830814,62,2,5.0,3.0,1.0,1.5854166666666667,1.0,33.82,169.1,14.787735849056602,6,0.992870761845053,0.27822827787283405,1.0,3.1537450722733245,2,0.0,0,Basic,Monthly,9.99,credit_card,North America,0
710,136,13.0,10,0.2727272727272727,22.477941176470587,-0.06134949336982366,160,4,38.0,4.0,0.0,2.884588528678304,4.0,18.40342105263158,699.33,0.0,6,1.7961781290695593,0.24382372838765473,0.9775561097256859,13.173455978975033,4,1.0,0,Basic,Annual,9.99,paypal,Oceania,0
711,156,12.0,10,0.18181818181818182,36.35192307692307,0.02875047837734401,191,1,57.0,7.0,2.0,4.131142857142858,1.6666666666666667,31.963859649122806,1821.94,0.5691827984929193,6,1.5065899981232456,0.2440203031748088,1.0,13.797634691195794,1,2.0,0,Premium,Annual,39.99,credit_card,North America,0
712,89,8.0,10,-0.18181818181818182,23.830337078651688,0.17380843263061413,104,1,15.0,2.0,2.0,1.497049180327869,0.0,34.888,523.3199999999999,0.43794731231917144,6,1.8701926123761308,0.2326810006768772,1.0,10.019710906701707,1,1.0,0,Basic,Monthly,9.99,credit_card,Europe,0
713,316,13.0,21,-0.36363636363636365,42.29493670886076,-0.14346419431165183,344,1,66.0,4.0,4.0,3.3317412935323385,0.0,41.06818181818182,2710.5,1.067112368218051,6,1.1205530320981514,0.26381391024204903,1.0,19.80946123521682,1,1.0,0,Basic,Monthly,9.99,credit_card,North America,0
714,247,15.0,17,-0.1111111111111111,18.908502024291497,-0.07635262958758984,285,4,68.0,2.0,9.0,3.8402968460111317,-0.7,41.5260294117647,2823.77,-0.8062517801196241,6,1.349211905756522,0.2305508320015023,1.0,17.706964520367936,4,6.0,0,Basic,Monthly,9.99,credit_card,Asia,0
715,72,10.0,7,0.375,18.81527777777778,0.05650929899856945,86,1,17.0,2.0,0.0,1.6480254777070065,2.0,34.27529411764706,582.68,0.0,6,2.9060932798622456,0.2581097904565862,0.9363057324840764,10.315374507227332,1,1.0,0,Standard,Monthly,19.99,credit_card,Europe,0
716,446,16.0,14,0.13333333333333333,26.079820627802693,0.055350553505535194,473,1,45.0,2.0,2.0,1.5927906976744186,0.0,56.41422222222222,2538.64,-0.7788461538461539,6,1.1798851977424496,0.257568336417474,1.0,28.252299605781864,1,6.0,0,Basic,Monthly,9.99,credit_card,Europe,0
717,45,12.0,12,0.0,35.62888888888889,0.3268421052631578,48,3,5.0,1.0,0.0,1.153030303030303,1.0,19.748,98.74000000000001,0.0,6,2.006003939149994,0.2638862323265841,0.9015151515151515,4.336399474375821,3,0.0,0,Basic,Monthly,9.99,credit_card,North America,0
718,150,19.0,16,0.17647058823529413,40.848,-0.010299429799683605,166,1,28.0,3.0,5.0,3.368853754940712,-0.3333333333333333,36.56107142857143,1023.71,-0.82505168057576,6,0.9599519574083647,0.2698582784661163,1.0,8.31143232588699,1,1.0,0,Basic,Annual,9.99,paypal,Europe,0
719,18,8.0,10,-0.18181818181818182,14.383333333333333,-0.16992187500000003,21,7,1.0,0.0,1.0,0.5073333333333334,-0.5,9.41,9.41,0.0,5,2.3680993933621335,0.4132821207381763,0.9333333333333333,1.9710906701708277,7,2.0,0,Basic,Monthly,9.99,bank_transfer,North America,1
720,35,13.0,10,0.2727272727272727,25.862857142857145,0.13867425782838552,44,1,12.0,4.0,4.0,3.765773195876289,0.0,25.106666666666666,301.28,-0.34000325361965184,6,1.406754785124491,0.28138914595748443,1.0,3.1865965834428382,1,1.0,0,Standard,Annual,19.99,credit_card,North America,0
721,507,21.0,19,0.1,25.49092702169625,-0.07733665257716814,514,1,27.0,3.0,3.0,1.1575774647887325,0.0,28.334444444444443,765.03,-0.368816844919786,6,0.7162122012043605,0.23386934679146215,1.0,23.324572930354794,1,9.0,0,Standard,Annual,19.99,paypal,Europe,1
722,149,19.0,23,-0.16666666666666666,15.13288590604027,-0.022748931303945272,156,1,19.0,0.0,4.0,2.54784140969163,-0.8,50.84894736842105,966.13,0.0,6,0.9059224214018877,0.26404404889620753,1.0,7.457293035479632,1,0.0,0,Standard,Monthly,19.99,apple_pay,Europe,0
723,202,13.0,11,0.16666666666666666,41.67277227722772,0.06418507235338934,221,1,24.0,2.0,1.0,1.4213229571984436,0.5,33.57,805.68,9.547665369649806,6,1.8098652677081029,0.26073908451671934,0.9941634241245136,16.88567674113009,1,3.0,0,Standard,Monthly,19.99,paypal,Europe,0
724,151,13.0,8,0.5555555555555556,39.37682119205298,0.1442101205880734,176,2,33.0,1.0,1.0,1.8465441176470587,0.0,36.19060606060606,1194.29,-0.3728813559322034,6,1.8529699233786319,0.2432822833623551,1.0,17.871222076215506,2,1.0,0,Basic,Monthly,9.99,credit_card,Europe,0
725,52,9.0,10,-0.09090909090909091,26.878846153846155,0.08072400581318531,69,2,22.0,6.0,4.0,4.650555555555555,0.4,18.753636363636364,412.58,-0.47938019530304254,6,1.262948735436498,0.2517118815024037,1.0,4.730617608409987,2,2.0,0,Basic,Annual,9.99,apple_pay,Europe,0
726,167,2.0,12,-0.7692307692307693,11.975449101796407,-0.48337595907928393,181,2,40.0,0.0,1.0,3.723547400611621,-0.5,39.84925,1593.97,0.0,6,1.9620863242063262,0.2909169120384991,0.9418960244648318,10.74244415243101,2,0.0,0,Basic,Annual,9.99,credit_card,Europe,1
727,300,18.0,16,0.11764705882352941,40.900999999999996,0.015352431082768122,308,2,29.0,2.0,0.0,1.6911111111111112,2.0,44.013103448275864,1276.38,0.0,6,1.0954723233607926,0.2547922812541482,1.0,17.1484888304862,2,1.0,0,Premium,Monthly,39.99,credit_card,North America,0
728,154,11.0,10,0.09090909090909091,15.778571428571428,0.02946026162471139,189,4,37.0,1.0,3.0,2.02568345323741,-0.5,32.52945945945946,1203.59,-0.7089855072463768,6,2.183804254965926,0.248179183475458,0.9442446043165468,18.265440210249672,4,9.0,0,Basic,Monthly,9.99,credit_card,Europe,0
729,57,6.0,7,-0.125,42.82982456140351,-0.029710625138060463,88,1,35.0,3.0,8.0,4.348571428571429,-0.5555555555555556,40.26114285714286,1409.14,-0.9336208259014247,6,2.059720501225901,0.2487293367311906,1.0,8.04862023653088,1,2.0,0,Basic,Monthly,9.99,credit_card,Europe,0
730,387,16.0,24,-0.32,23.681912144702842,0.09833746020516447,401,1,48.0,2.0,2.0,2.451543624161074,0.0,42.332708333333336,2031.97,-0.7553745928338762,6,0.7786909843595257,0.273262667162531,1.0,19.579500657030223,1,1.0,0,Premium,Monthly,39.99,credit_card,North America,0
731,265,16.0,20,-0.19047619047619047,21.41622641509434,-0.0624309392265194,281,2,45.0,1.0,3.0,3.050779510022272,-0.5,47.81977777777777,2151.89,-0.850937619594336,6,0.8580139369652601,0.23815938927414923,1.0,14.750328515111695,2,1.0,0,Standard,Annual,19.99,credit_card,Europe,0
732,470,19.0,18,0.05263157894736842,37.961063829787236,0.02861929359207023,498,1,70.0,3.0,5.0,2.70063371356147,-0.3333333333333333,28.074285714285715,1965.2,-0.44211446046308434,6,0.9122648926567252,0.24485909063612618,1.0,25.919842312746386,1,2.0,0,Basic,Monthly,9.99,bank_transfer,South America,0
733,163,10.0,15,-0.3125,13.177914110429448,-0.1576279776989357,170,2,17.0,1.0,2.0,1.736510067114094,-0.3333333333333333,25.87764705882353,439.92,-0.7584696934777597,6,1.1689487803392569,0.2893199702355,1.0,9.789750328515112,2,4.0,0,Standard,Annual,19.99,credit_card,Asia,1
734,313,10.0,16,-0.35294117647058826,31.476038338658146,0.012329656067488618,356,2,77.0,3.0,2.0,3.024361290322581,0.3333333333333333,43.91051948051948,3381.11,-0.004343210114853806,6,1.658584685527814,0.2512533703414989,0.9935483870967743,25.45992115637319,2,3.0,0,Basic,Annual,9.99,credit_card,North America,0
735,83,5.0,10,-0.45454545454545453,19.074698795180723,-0.24036511156186607,87,2,8.0,0.0,1.0,0.9154887218045112,-0.5,55.35999999999999,442.87999999999994,0.0,6,2.1447291673063043,0.2928680255034461,0.9473684210526315,8.73850197109067,2,1.0,0,Basic,Monthly,9.99,credit_card,Asia,1
736,298,4.0,11,-0.5833333333333334,40.533892617449666,-0.10335526315789473,341,3,64.0,1.0,3.0,2.38452876376989,-0.5,33.69625,2156.56,-0.07266246229777897,6,1.8906787068626243,0.25720158518357017,0.9767441860465117,26.839684625492772,3,15.0,0,Basic,Monthly,9.99,apple_pay,Europe,0
737,705,16.0,17,-0.05555555555555555,20.044397163120568,-0.06024722735674686,725,2,75.0,2.0,0.0,2.2186588921282797,2.0,42.52413333333333,3189.31,0.0,6,0.8047163782644993,0.25913013228452003,1.0,33.8042049934297,2,3.0,0,Basic,Monthly,9.99,bank_transfer,North America,0
738,544,21.0,17,0.2222222222222222,36.454963235294116,0.06650500905438068,572,3,84.0,3.0,5.0,2.96287369640788,-0.3333333333333333,36.23166666666667,3043.46,-0.7132694829710289,6,0.9107025045714623,0.2519394071465108,0.9976825028968713,28.350854139290405,3,12.0,0,Basic,Monthly,9.99,credit_card,Europe,0
739,371,14.0,12,0.15384615384615385,13.02210242587601,-0.09502335319697204,425,1,89.0,3.0,1.0,3.0750964812712827,1.0,35.02494382022471,3117.22,55.66115702479339,6,1.5045910086186292,0.24820830340853278,0.985244040862656,28.942181340341655,1,15.0,0,Standard,Monthly,19.99,paypal,Europe,0
740,124,13.0,14,-0.06666666666666667,21.182258064516127,0.11079292979164584,140,1,29.0,3.0,3.0,3.0545328719723184,0.0,43.43827586206897,1259.71,-0.25453777965386243,6,1.589475079732228,0.2575911031546069,0.9930795847750865,9.494086727989487,1,3.0,0,Basic,Monthly,9.99,paypal,Europe,0
741,451,22.0,18,0.21052631578947367,20.772283813747226,0.04938787551010373,464,2,48.0,2.0,3.0,2.0209128630705395,-0.25,37.44479166666667,1797.35,-0.1773772824282666,6,0.9024177018023173,0.2525169739589144,1.0,23.751642575558474,2,2.0,0,Premium,Monthly,39.99,paypal,North America,0
742,744,20.0,19,0.05,33.115053763440855,-0.0587359725685785,757,2,61.0,4.0,2.0,1.7113732718894008,0.6666666666666666,27.407704918032785,1671.87,7.557088651259054,6,0.750769604088505,0.2522997274295726,1.0,35.64388961892247,2,9.0,0,Basic,Monthly,9.99,paypal,Europe,1
743,280,14.0,11,0.25,33.86535714285714,-0.15524558447232098,325,3,75.0,4.0,4.0,3.9092465753424657,0.0,35.569066666666664,2667.68,-0.5456284834872307,6,1.2991364859268015,0.2456275483197488,0.9948630136986301,19.185282522996058,3,6.0,0,Standard,Monthly,19.99,credit_card,North America,0
744,379,21.0,22,-0.043478260869565216,38.98337730870713,0.037153067854822384,393,1,60.0,1.0,7.0,3.43954802259887,-0.75,33.069,1984.14,-0.3296792060927764,6,0.7382842796951395,0.24613699707429287,1.0,17.444152431011826,1,8.0,0,Standard,Annual,19.99,credit_card,Europe,0
745,134,12.0,13,-0.07142857142857142,33.39328358208955,0.290815039111784,154,7,37.0,1.0,3.0,3.965774647887324,-0.5,34.79,1287.23,-0.7246022031823746,6,1.286322962162262,0.2566669680235454,1.0,9.329829172141919,7,1.0,0,Basic,Annual,9.99,credit_card,Asia,0
746,349,11.0,17,-0.3333333333333333,31.88710601719198,0.08395448520424843,372,5,37.0,1.0,0.0,1.3836363636363636,1.0,37.76756756756757,1397.4,0.0,6,1.6681530973863465,0.237053876657068,0.9889434889434889,26.741130091984232,5,2.0,0,Premium,Monthly,39.99,credit_card,North America,0
747,184,16.0,15,0.0625,31.808152173913044,-0.0880066629650193,201,1,40.0,2.0,4.0,3.529275362318841,-0.4,25.3885,1015.54,0.323236349143085,6,1.0562092072346445,0.2558380093213589,1.0,11.333771353482259,1,7.0,0,Basic,Monthly,9.99,credit_card,Asia,0
748,441,18.0,20,-0.09523809523809523,27.577551020408166,-0.15040819150408186,477,2,99.0,2.0,5.0,4.133827160493827,-0.5,35.164040404040406,3481.2400000000002,-0.9412455167916531,6,0.9068684788101049,0.25015434075760223,1.0,23.94875164257556,2,2.0,0,Standard,Annual,19.99,credit_card,Europe,0
749,105,16.0,21,-0.22727272727272727,23.19142857142857,0.0819809941520468,112,4,14.0,1.0,1.0,1.945936073059361,0.0,57.21357142857143,800.99,1.821520618556701,6,1.395676018247626,0.2549814046730702,0.9589041095890412,7.194480946123521,4,2.0,0,Standard,Monthly,19.99,bank_transfer,North America,0
750,323,11.0,13,-0.14285714285714285,27.68637770897833,0.2374752760321473,367,2,66.0,4.0,2.0,2.2598875140607424,0.6666666666666666,44.30227272727272,2923.95,0.5380276014908836,6,1.768089274079184,0.2535815479478469,0.984251968503937,29.204993429697765,2,0.0,0,Standard,Annual,19.99,paypal,Asia,0
751,461,20.0,17,0.16666666666666666,21.636225596529282,0.06498330550918202,497,2,91.0,1.0,4.0,3.748362652232747,-0.6,34.27296703296703,3118.84,-0.8661073825503356,6,0.9055061286228862,0.2460270486357074,1.0,24.277266754270695,2,7.0,0,Standard,Monthly,19.99,apple_pay,North America,0
752,541,22.0,20,0.09523809523809523,13.406469500924214,-0.04038772213247173,563,1,88.0,4.0,4.0,3.408040712468194,0.0,39.79954545454546,3502.36,0.4838320463320463,6,0.751130146581922,0.24788722161682109,1.0,25.821287779237842,1,1.0,0,Basic,Monthly,9.99,paypal,North America,0
753,36,4.0,5,-0.16666666666666666,14.802777777777777,-0.4369220607661823,53,4,17.0,0.0,3.0,3.23425,-0.75,64.21352941176471,1091.63,0.0,6,2.421232748855989,0.36239902849581695,0.9625,5.256241787122208,4,3.0,0,Basic,Monthly,9.99,credit_card,North America,1
754,342,17.0,11,0.5,28.95964912280702,0.0013739059637696935,374,1,53.0,3.0,2.0,2.2949075391180656,0.3333333333333333,37.03849056603774,1963.04,-0.7355498721227621,6,1.2300118579227026,0.23481322116913408,1.0,23.0946123521682,1,7.0,0,Basic,Monthly,9.99,bank_transfer,Europe,0
755,473,21.0,14,0.4666666666666667,37.84228329809726,-0.03589357429718891,499,3,52.0,5.0,1.0,1.8513216374269008,2.0,43.55173076923077,2264.69,1.905020228025009,6,1.100906381456048,0.2523592046164218,0.9988304093567252,28.088042049934295,3,3.0,0,Basic,Annual,9.99,apple_pay,South America,0
756,87,13.0,8,0.5555555555555556,13.94367816091954,0.013662736290473512,94,3,10.0,2.0,3.0,1.0460481099656358,-0.25,35.378,353.78,-0.15799275737196078,6,2.4140193621978088,0.30032432757639727,1.0,9.559789750328514,3,0.0,0,Basic,Monthly,9.99,paypal,North America,0
757,503,20.0,17,0.16666666666666666,33.99562624254473,-0.019299318539227645,531,4,73.0,5.0,2.0,2.9827114093959732,1.0,34.96123287671233,2552.17,-0.2988274413720686,6,0.720733260347575,0.24506269039679163,0.9959731543624161,24.47437582128778,4,1.0,0,Basic,Annual,9.99,paypal,North America,0
758,235,7.0,13,-0.42857142857142855,34.57276595744681,0.02809096732863534,295,4,88.0,6.0,8.0,3.962603550295858,-0.2222222222222222,33.90772727272727,2983.88,1.3733599543639474,6,1.6041754391557186,0.2569615718653363,1.0,22.207621550591327,4,5.0,0,Standard,Monthly,19.99,paypal,North America,0
759,281,10.0,14,-0.26666666666666666,20.084341637010674,-0.1853448275862069,337,2,82.0,4.0,4.0,3.2374578469520108,0.0,45.84939024390244,3759.65,1.6760787432889237,6,1.5268707867502787,0.2574154785654701,1.0,25.328515111695136,2,8.0,0,Basic,Monthly,9.99,credit_card,Asia,0
760,133,14.0,19,-0.25,43.22631578947369,-0.10195374467729806,139,7,23.0,2.0,1.0,3.211559633027523,0.5,53.719130434782606,1235.54,6.5442622950819676,6,0.8894518034932146,0.26659532157373855,0.9954128440366973,7.1616294349540075,7,1.0,0,Basic,Monthly,9.99,credit_card,Asia,1
761,193,16.0,14,0.13333333333333333,21.869948186528497,-0.04392971246006392,209,1,28.0,2.0,1.0,2.3609972299168978,0.5,27.713214285714287,775.97,2.555210325047801,6,1.0976034668741894,0.2568431006226316,1.0,11.85939553219448,1,3.0,0,Standard,Monthly,19.99,credit_card,South America,0
762,266,11.0,12,-0.07692307692307693,37.06954887218045,-0.27707075533162495,289,3,55.0,1.0,3.0,3.3218253968253966,-0.5,46.19145454545455,2540.53,-0.41405059433099667,6,1.1042276132019364,0.26683088190460463,1.0,16.557161629434955,3,3.0,0,Standard,Monthly,19.99,paypal,Europe,0
763,215,17.0,15,0.125,17.014418604651162,0.0362476337376427,230,1,34.0,5.0,4.0,2.633486005089059,0.2,49.23470588235294,1673.98,0.11177335075114314,6,1.0280670116454556,0.2549653244753387,1.0,12.910643889618921,1,6.0,0,Basic,Annual,9.99,credit_card,Europe,0
764,33,10.0,10,0.0,17.542424242424243,-0.31267874165872267,34,3,2.0,0.0,0.0,0.7334939759036144,0.0,19.085,38.17,0.0,6,1.654882583036139,0.36209189801600883,1.0,2.726675427069645,3,1.0,0,Premium,Monthly,39.99,bank_transfer,Asia,1
765,262,14.0,8,0.6666666666666666,14.609541984732823,-0.03880338174723606,311,1,69.0,3.0,0.0,2.6756178343949046,3.0,46.36347826086956,3199.08,0.0,6,1.9049361432842322,0.24000425765798408,0.9808917197452229,25.78843626806833,1,4.0,0,Basic,Monthly,9.99,apple_pay,North America,1
766,263,13.0,9,0.4,33.66463878326996,0.13974223879387204,312,1,81.0,3.0,4.0,3.989708737864078,-0.2,41.081234567901234,3327.58,0.27778607708395575,6,1.3570837021608793,0.24601127186578758,1.0,20.302233902759525,1,1.0,0,Basic,Monthly,9.99,paypal,North America,0
