customer_id,signup_date,plan_type,contract_type,monthly_fee,payment_method,region,is_active,cancel_date,churn,cutoff_date,observation_window_end,tenure_days
829,2024-10-12,Standard,Monthly,19.99,paypal,North America,0,2025-08-30,1,2025-08-30,2025-12-31,322
830,2025-07-24,Basic,Monthly,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,160
831,2024-07-22,Basic,Monthly,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,527
832,2024-06-01,Premium,Monthly,39.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,578
833,2024-12-13,Basic,Annual,9.99,credit_card,Oceania,1,,0,2025-12-31,2025-12-31,383
834,2024-07-06,Basic,Monthly,9.99,paypal,North America,1,,0,2025-12-31,2025-12-31,543
835,2024-01-23,Basic,Monthly,9.99,bank_transfer,Europe,0,2025-07-07,1,2025-07-07,2025-12-31,531
836,2024-04-24,Basic,Monthly,9.99,apple_pay,North America,0,2025-04-17,1,2025-04-17,2025-12-31,358
837,2025-06-04,Basic,Monthly,9.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,210
838,2023-10-07,Basic,Monthly,9.99,apple_pay,Asia,1,,0,2025-12-31,2025-12-31,816
839,2024-11-11,Basic,Annual,9.99,bank_transfer,North America,1,,0,2025-12-31,2025-12-31,415
840,2024-08-08,Basic,Annual,9.99,paypal,Europe,1,,0,2025-12-31,2025-12-31,510
841,2024-02-19,Premium,Monthly,39.99,paypal,Europe,1,,0,2025-12-31,2025-12-31,681
842,2023-05-15,Basic,Monthly,9.99,paypal,Asia,1,,0,2025-12-31,2025-12-31,961
843,2024-12-23,Basic,Annual,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,373
844,2024-03-22,Basic,Monthly,9.99,credit_card,North America,0,2025-11-03,1,2025-11-03,2025-12-31,591
845,2025-07-13,Standard,Annual,19.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,171
846,2023-01-19,Standard,Monthly,19.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,1077
847,2023-03-02,Premium,Monthly,39.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,1035
848,2024-02-05,Standard,Monthly,19.99,paypal,Europe,1,,0,2025-12-31,2025-12-31,695
849,2025-01-05,Standard,Monthly,19.99,paypal,North America,1,,0,2025-12-31,2025-12-31,360
850,2023-04-17,Standard,Monthly,19.99,paypal,Europe,1,,0,2025-12-31,2025-12-31,989
851,2023-05-14,Standard,Monthly,19.99,paypal,Europe,1,,0,2025-12-31,2025-12-31,962
852,2025-03-11,Standard,Monthly,19.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,295
853,2025-08-09,Basic,Monthly,9.99,paypal,Asia,1,,0,2025-12-31,2025-12-31,144
854,2025-09-01,Basic,Monthly,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,121
855,2025-06-25,Standard,Monthly,19.99,paypal,North America,1,,0,2025-12-31,2025-12-31,189
856,2023-07-30,Standard,Monthly,19.99,paypal,North America,1,,0,2025-12-31,2025-12-31,885
857,2024-10-16,Premium,Monthly,39.99,paypal,North America,1,,0,2025-12-31,2025-12-31,441
858,2025-01-06,Standard,Monthly,19.99,paypal,Europe,0,2025-06-22,1,2025-06-22,2025-12-31,167
859,2024-05-03,Basic,Monthly,9.99,credit_card,South America,1,,0,2025-12-31,2025-12-31,607
860,2025-03-10,Standard,Annual,19.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,296
861,2024-05-16,Standard,Annual,19.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,594
862,2024-01-06,Standard,Monthly,19.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,725
863,2025-04-13,Standard,Monthly,19.99,paypal,Asia,1,,0,2025-12-31,2025-12-31,262
864,2024-11-08,Basic,Annual,9.99,bank_transfer,North America,0,2025-11-06,1,2025-11-06,2025-12-31,363
865,2024-07-26,Standard,Monthly,19.99,credit_card,South America,0,2025-10-29,1,2025-10-29,2025-12-31,460
866,2024-01-08,Standard,Monthly,19.99,apple_pay,Europe,0,2024-08-31,1,2024-08-31,2025-12-31,236
867,2024-11-25,Premium,Monthly,39.99,credit_card,Asia,0,2025-03-24,1,2025-03-24,2025-12-31,119
868,2024-08-31,Premium,Annual,39.99,paypal,North America,1,,0,2025-12-31,2025-12-31,487
869,2023-04-08,Premium,Monthly,39.99,bank_transfer,North America,1,,0,2025-12-31,2025-12-31,998
870,2025-10-01,Standard,Annual,19.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,91
871,2024-01-08,Standard,Monthly,19.99,credit_card,South America,1,,0,2025-12-31,2025-12-31,723
872,2025-04-13,Basic,Monthly,9.99,bank_transfer,Asia,1,,0,2025-12-31,2025-12-31,262
873,2025-08-04,Standard,Monthly,19.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,149
874,2023-06-19,Premium,Monthly,39.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,926
875,2024-02-02,Premium,Annual,39.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,698
876,2024-10-01,Standard,Monthly,19.99,paypal,North America,1,,0,2025-12-31,2025-12-31,456
877,2023-01-05,Premium,Monthly,39.99,paypal,Asia,1,,0,2025-12-31,2025-12-31,1091
878,2025-05-09,Standard,Annual,19.99,paypal,North America,1,,0,2025-12-31,2025-12-31,236
879,2025-07-06,Standard,Annual,19.99,paypal,North America,1,,0,2025-12-31,2025-12-31,178
880,2023-05-06,Standard,Monthly,19.99,paypal,Asia,1,,0,2025-12-31,2025-12-31,970
881,2023-11-02,Standard,Monthly,19.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,790
882,2024-12-11,Standard,Monthly,19.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,385
883,2024-09-03,Standard,Monthly,19.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,484
884,2023-07-03,Standard,Annual,19.99,paypal,North America,1,,0,2025-12-31,2025-12-31,912
885,2024-11-22,Basic,Annual,9.99,paypal,Europe,1,,0,2025-12-31,2025-12-31,404
886,2025-07-15,Basic,Monthly,9.99,paypal,Europe,1,,0,2025-12-31,2025-12-31,169
887,2023-04-25,Basic,Annual,9.99,apple_pay,Asia,0,2025-12-03,1,2025-12-03,2025-12-31,953
888,2025-02-14,Premium,Monthly,39.99,paypal,Europe,1,,0,2025-12-31,2025-12-31,320
889,2024-03-11,Basic,Monthly,9.99,paypal,Europe,1,,0,2025-12-31,2025-12-31,660
890,2024-11-22,Basic,Monthly,9.99,paypal,North America,0,2025-07-24,1,2025-07-24,2025-12-31,244
891,2025-05-25,Standard,Monthly,19.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,220
892,2024-10-03,Basic,Annual,9.99,apple_pay,Europe,1,,0,2025-12-31,2025-12-31,454
893,2025-09-19,Premium,Monthly,39.99,apple_pay,Europe,1,,0,2025-12-31,2025-12-31,103
894,2024-07-26,Basic,Annual,9.99,credit_card,Asia,0,2025-06-29,1,2025-06-29,2025-12-31,338
895,2025-01-28,Basic,Monthly,9.99,bank_transfer,Europe,1,,0,2025-12-31,2025-12-31,337
896,2023-05-03,Basic,Monthly,9.99,apple_pay,North America,1,,0,2025-12-31,2025-12-31,973
897,2023-07-31,Basic,Monthly,9.99,bank_transfer,Asia,1,,0,2025-12-31,2025-12-31,884
898,2023-05-16,Basic,Annual,9.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,960
899,2024-01-08,Premium,Annual,39.99,credit_card,Oceania,1,,0,2025-12-31,2025-12-31,723
900,2025-02-18,Basic,Monthly,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,316
901,2023-04-22,Standard,Monthly,19.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,984
902,2025-09-24,Standard,Monthly,19.99,paypal,North America,1,,0,2025-12-31,2025-12-31,98
903,2025-08-05,Basic,Monthly,9.99,paypal,Europe,1,,0,2025-12-31,2025-12-31,148
904,2025-08-16,Basic,Monthly,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,137
905,2024-12-29,Standard,Monthly,19.99,paypal,Asia,0,2025-07-14,1,2025-07-14,2025-12-31,197
906,2024-10-22,Premium,Annual,39.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,435
907,2024-11-09,Standard,Monthly,19.99,bank_transfer,North America,1,,0,2025-12-31,2025-12-31,417
908,2024-01-02,Basic,Monthly,9.99,apple_pay,Europe,1,,0,2025-12-31,2025-12-31,729
909,2025-07-12,Premium,Monthly,39.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,172
910,2024-04-06,Premium,Monthly,39.99,credit_card,Europe,0,2024-11-24,1,2024-11-24,2025-12-31,232
911,2024-09-27,Standard,Annual,19.99,bank_transfer,Asia,1,,0,2025-12-31,2025-12-31,460
912,2023-09-06,Standard,Monthly,19.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,847
913,2024-01-05,Premium,Annual,39.99,bank_transfer,North America,1,,0,2025-12-31,2025-12-31,726
914,2023-05-06,Basic,Monthly,9.99,apple_pay,North America,1,,0,2025-12-31,2025-12-31,970
915,2024-07-12,Basic,Monthly,9.99,apple_pay,Asia,1,,0,2025-12-31,2025-12-31,537
916,2023-04-01,Basic,Monthly,9.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,1005
917,2024-08-08,Basic,Monthly,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,510
918,2024-05-30,Premium,Monthly,39.99,credit_card,North America,0,2025-08-05,1,2025-08-05,2025-12-31,432
919,2024-03-20,Premium,Monthly,39.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,651
920,2024-02-29,Premium,Monthly,39.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,671
921,2025-06-13,Basic,Monthly,9.99,bank_transfer,Europe,1,,0,2025-12-31,2025-12-31,201
922,2025-07-03,Basic,Annual,9.99,credit_card,North America,0,2025-11-03,1,2025-11-03,2025-12-31,123
923,2025-09-27,Premium,Monthly,39.99,credit_card,North America,0,2025-12-18,1,2025-12-18,2025-12-31,82
924,2024-08-14,Standard,Monthly,19.99,apple_pay,North America,1,,0,2025-12-31,2025-12-31,504
925,2025-08-26,Basic,Monthly,9.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,127
926,2023-03-07,Premium,Annual,39.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,1030
927,2024-02-19,Basic,Annual,9.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,681
928,2025-06-17,Premium,Monthly,39.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,197
929,2023-11-21,Basic,Monthly,9.99,credit_card,Europe,0,2024-07-29,1,2024-07-29,2025-12-31,251
930,2025-01-08,Standard,Monthly,19.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,357
931,2023-08-15,Basic,Monthly,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,869
932,2025-07-25,Standard,Annual,19.99,credit_card,South America,1,,0,2025-12-31,2025-12-31,159
933,2025-03-29,Standard,Monthly,19.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,277
934,2025-07-24,Basic,Annual,9.99,paypal,Europe,1,,0,2025-12-31,2025-12-31,160
935,2023-02-01,Premium,Monthly,39.99,paypal,Europe,1,,0,2025-12-31,2025-12-31,1064
936,2024-11-08,Basic,Monthly,9.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,418
937,2023-01-28,Basic,Monthly,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,1068
938,2024-05-04,Basic,Annual,9.99,paypal,North America,1,,0,2025-12-31,2025-12-31,606
939,2023-08-27,Premium,Monthly,39.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,857
940,2025-09-17,Basic,Monthly,9.99,apple_pay,Europe,1,,0,2025-12-31,2025-12-31,105
941,2025-08-12,Basic,Monthly,9.99,paypal,North America,0,2025-10-24,1,2025-10-24,2025-12-31,73
942,2023-04-11,Basic,Annual,9.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,995
943,2025-02-18,Standard,Monthly,19.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,316
944,2025-05-25,Basic,Monthly,9.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,220
945,2024-12-14,Premium,Monthly,39.99,bank_transfer,North America,1,,0,2025-12-31,2025-12-31,382
946,2023-02-05,Basic,Monthly,9.99,bank_transfer,Europe,0,2025-03-20,1,2025-03-20,2025-12-31,774
947,2024-01-17,Standard,Monthly,19.99,credit_card,South America,1,,0,2025-12-31,2025-12-31,714
948,2023-02-07,Premium,Monthly,39.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,1058
949,2025-07-26,Standard,Monthly,19.99,credit_card,North America,0,2025-12-18,1,2025-12-18,2025-12-31,145
950,2025-05-23,Standard,Monthly,19.99,bank_transfer,North America,0,2025-11-28,1,2025-11-28,2025-12-31,189
951,2025-08-22,Standard,Monthly,19.99,paypal,North America,1,,0,2025-12-31,2025-12-31,131
952,2025-09-26,Standard,Annual,19.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,96
953,2025-03-28,Basic,Annual,9.99,paypal,Europe,1,,0,2025-12-31,2025-12-31,278
954,2023-02-02,Standard,Annual,19.99,apple_pay,Oceania,1,,0,2025-12-31,2025-12-31,1063
955,2023-07-09,Premium,Monthly,39.99,credit_card,Oceania,1,,0,2025-12-31,2025-12-31,906
956,2025-04-04,Basic,Annual,9.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,271
957,2023-04-28,Standard,Monthly,19.99,bank_transfer,South America,1,,0,2025-12-31,2025-12-31,978
958,2025-05-27,Standard,Annual,19.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,218
959,2023-06-05,Premium,Monthly,39.99,paypal,North America,1,,0,2025-12-31,2025-12-31,940
960,2023-06-08,Basic,Monthly,9.99,apple_pay,Europe,1,,0,2025-12-31,2025-12-31,937
961,2024-03-07,Basic,Monthly,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,664
962,2023-10-24,Premium,Monthly,39.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,799
963,2025-07-18,Standard,Monthly,19.99,bank_transfer,South America,1,,0,2025-12-31,2025-12-31,166
964,2023-09-03,Standard,Monthly,19.99,apple_pay,Europe,1,,0,2025-12-31,2025-12-31,850
965,2023-04-12,Standard,Monthly,19.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,994
966,2024-10-26,Standard,Annual,19.99,bank_transfer,North America,1,,0,2025-12-31,2025-12-31,431
967,2025-02-13,Basic,Monthly,9.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,321
968,2025-01-04,Premium,Monthly,39.99,bank_transfer,North America,1,,0,2025-12-31,2025-12-31,361
969,2024-04-11,Basic,Annual,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,629
970,2024-01-23,Standard,Annual,19.99,bank_transfer,North America,1,,0,2025-12-31,2025-12-31,708
971,2025-05-28,Basic,Monthly,9.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,217
972,2025-04-14,Basic,Monthly,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,261
973,2024-12-06,Premium,Monthly,39.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,390
974,2025-04-05,Basic,Monthly,9.99,paypal,Asia,0,2025-12-14,1,2025-12-14,2025-12-31,253
975,2025-10-09,Basic,Monthly,9.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,83
976,2023-05-16,Premium,Monthly,39.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,960
977,2024-12-11,Standard,Annual,19.99,bank_transfer,Asia,1,,0,2025-12-31,2025-12-31,385
978,2025-07-08,Standard,Monthly,19.99,paypal,Asia,1,,0,2025-12-31,2025-12-31,176
979,2024-12-31,Basic,Monthly,9.99,paypal,Europe,1,,0,2025-12-31,2025-12-31,365
980,2023-11-04,Standard,Monthly,19.99,paypal,Asia,1,,0,2025-12-31,2025-12-31,788
981,2025-01-29,Basic,Annual,9.99,apple_pay,Asia,1,,0,2025-12-31,2025-12-31,336
982,2023-04-09,Premium,Monthly,39.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,997
983,2023-08-06,Basic,Annual,9.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,878
984,2025-01-25,Premium,Monthly,39.99,paypal,North America,1,,0,2025-12-31,2025-12-31,340
985,2023-01-10,Premium,Monthly,39.99,bank_transfer,North America,1,,0,2025-12-31,2025-12-31,1086
986,2025-02-01,Basic,Monthly,9.99,apple_pay,North America,1,,0,2025-12-31,2025-12-31,333
987,2024-03-11,Basic,Annual,9.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,660
988,2025-10-19,Basic,Monthly,9.99,bank_transfer,North America,1,,0,2025-12-31,2025-12-31,73
989,2024-07-03,Basic,Monthly,9.99,apple_pay,Europe,0,2025-11-22,1,2025-11-22,2025-12-31,507
990,2025-03-19,Premium,Monthly,39.99,credit_card,Europe,0,2025-07-31,1,2025-07-31,2025-12-31,134
991,2025-01-22,Standard,Monthly,19.99,credit_card,North America,0,2025-12-17,1,2025-12-17,2025-12-31,329
992,2024-03-03,Standard,Annual,19.99,credit_card,South America,1,,0,2025-12-31,2025-12-31,668
993,2023-02-26,Premium,Monthly,39.99,paypal,Asia,1,,0,2025-12-31,2025-12-31,1039
994,2025-01-15,Premium,Monthly,39.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,350
995,2025-07-11,Premium,Monthly,39.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,173
996,2025-07-02,Standard,Monthly,19.99,paypal,Europe,1,,0,2025-12-31,2025-12-31,182
997,2025-03-10,Standard,Monthly,19.99,paypal,Europe,1,,0,2025-12-31,2025-12-31,296
998,2024-01-24,Premium,Annual,39.99,bank_transfer,Europe,1,,0,2025-12-31,2025-12-31,707
999,2023-06-05,Standard,Monthly,19.99,credit_card,Oceania,1,,0,2025-12-31,2025-12-31,940
1000,2023-05-22,Standard,Monthly,19.99,bank_transfer,Oceania,1,,0,2025-12-31,2025-12-31,954
1001,2023-06-09,Basic,Monthly,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,936
1002,2025-07-06,Standard,Monthly,19.99,bank_transfer,North America,0,2025-09-29,1,2025-09-29,2025-12-31,85
1003,2025-10-22,Basic,Monthly,9.99,credit_card,Oceania,0,2025-12-13,1,2025-12-13,2025-12-31,52
1004,2024-09-01,Basic,Monthly,9.99,bank_transfer,North America,0,2025-01-05,1,2025-01-05,2025-12-31,126
1005,2024-08-15,Premium,Monthly,39.99,paypal,North America,1,,0,2025-12-31,2025-12-31,503
1006,2024-07-22,Basic,Annual,9.99,paypal,Asia,1,,0,2025-12-31,2025-12-31,527
1007,2025-02-02,Standard,Monthly,19.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,332
1008,2023-03-05,Standard,Monthly,19.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,1032
1009,2023-03-28,Premium,Monthly,39.99,paypal,Europe,1,,0,2025-12-31,2025-12-31,1009
1010,2023-10-22,Premium,Annual,39.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,801
1011,2023-05-01,Basic,Annual,9.99,bank_transfer,Europe,1,,0,2025-12-31,2025-12-31,975
1012,2024-01-07,Basic,Monthly,9.99,paypal,Europe,0,2025-07-12,1,2025-07-12,2025-12-31,552
1013,2025-06-07,Premium,Monthly,39.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,207
1014,2023-04-27,Basic,Monthly,9.99,apple_pay,South America,1,,0,2025-12-31,2025-12-31,979
1015,2024-10-15,Standard,Monthly,19.99,bank_transfer,Asia,1,,0,2025-12-31,2025-12-31,442
1016,2024-07-17,Basic,Annual,9.99,paypal,North America,1,,0,2025-12-31,2025-12-31,532
1017,2024-08-09,Basic,Monthly,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,509
1018,2024-04-30,Basic,Annual,9.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,610
1019,2023-06-15,Standard,Annual,19.99,paypal,Europe,1,,0,2025-12-31,2025-12-31,930
1020,2024-09-20,Basic,Monthly,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,467
1021,2025-03-28,Standard,Annual,19.99,paypal,Asia,1,,0,2025-12-31,2025-12-31,278
1022,2023-07-31,Basic,Monthly,9.99,bank_transfer,North America,1,,0,2025-12-31,2025-12-31,884
1023,2024-10-17,Basic,Monthly,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,440
1024,2024-02-08,Standard,Monthly,19.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,692
1025,2023-04-17,Basic,Annual,9.99,bank_transfer,Europe,0,2024-06-17,1,2024-06-17,2025-12-31,427
1026,2025-10-08,Premium,Monthly,39.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,84
1027,2023-06-23,Basic,Monthly,9.99,paypal,Europe,1,,0,2025-12-31,2025-12-31,922
1028,2024-05-31,Basic,Monthly,9.99,paypal,North America,1,,0,2025-12-31,2025-12-31,579
1029,2023-10-15,Standard,Monthly,19.99,paypal,Europe,1,,0,2025-12-31,2025-12-31,808
1030,2025-08-16,Standard,Annual,19.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,137
1031,2023-10-23,Standard,Annual,19.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,800
1032,2025-01-21,Standard,Monthly,19.99,credit_card,South America,1,,0,2025-12-31,2025-12-31,344
1033,2023-08-24,Basic,Annual,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,860
1034,2025-06-27,Standard,Monthly,19.99,paypal,North America,1,,0,2025-12-31,2025-12-31,187
1035,2025-06-27,Premium,Monthly,39.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,187
1036,2024-03-08,Premium,Monthly,39.99,paypal,Europe,1,,0,2025-12-31,2025-12-31,663
1037,2024-01-31,Basic,Monthly,9.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,700
1038,2025-02-10,Standard,Annual,19.99,paypal,North America,0,2025-09-25,1,2025-09-25,2025-12-31,227
1039,2023-06-21,Basic,Monthly,9.99,apple_pay,Oceania,1,,0,2025-12-31,2025-12-31,924
1040,2024-10-13,Basic,Monthly,9.99,credit_card,North America,0,2025-04-15,1,2025-04-15,2025-12-31,184
1041,2025-07-08,Premium,Monthly,39.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,176
1042,2024-10-06,Basic,Monthly,9.99,paypal,Europe,1,,0,2025-12-31,2025-12-31,451
1043,2024-03-24,Basic,Monthly,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,647
1044,2023-10-09,Basic,Monthly,9.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,814
1045,2023-03-06,Basic,Monthly,9.99,paypal,Europe,1,,0,2025-12-31,2025-12-31,1031
1046,2024-03-06,Basic,Monthly,9.99,credit_card,South America,1,,0,2025-12-31,2025-12-31,665
1047,2025-10-18,Basic,Monthly,9.99,paypal,North America,1,,0,2025-12-31,2025-12-31,74
1048,2024-08-06,Standard,Annual,19.99,apple_pay,North America,1,,0,2025-12-31,2025-12-31,512
1049,2023-09-20,Standard,Annual,19.99,bank_transfer,North America,1,,0,2025-12-31,2025-12-31,833
1050,2024-07-09,Standard,Annual,19.99,bank_transfer,Europe,1,,0,2025-12-31,2025-12-31,540
1051,2024-05-23,Basic,Annual,9.99,credit_card,Oceania,1,,0,2025-12-31,2025-12-31,587
1052,2025-10-12,Standard,Monthly,19.99,paypal,Asia,1,,0,2025-12-31,2025-12-31,80
1053,2023-04-08,Basic,Annual,9.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,998
1054,2023-06-18,Standard,Annual,19.99,paypal,Asia,1,,0,2025-12-31,2025-12-31,927
1055,2023-04-24,Basic,Monthly,9.99,paypal,Europe,1,,0,2025-12-31,2025-12-31,982
1056,2023-08-16,Basic,Annual,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,868
1057,2024-03-14,Standard,Monthly,19.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,657
1058,2023-07-04,Basic,Monthly,9.99,apple_pay,Europe,1,,0,2025-12-31,2025-12-31,911
1059,2025-10-04,Standard,Annual,19.99,apple_pay,Oceania,1,,0,2025-12-31,2025-12-31,88
1060,2025-08-12,Basic,Monthly,9.99,paypal,North America,0,2025-09-26,1,2025-09-26,2025-12-31,45
1061,2025-05-27,Basic,Annual,9.99,paypal,Asia,1,,0,2025-12-31,2025-12-31,218
1062,2023-06-17,Premium,Annual,39.99,paypal,South America,1,,0,2025-12-31,2025-12-31,928
1063,2025-02-12,Premium,Monthly,39.99,bank_transfer,North America,1,,0,2025-12-31,2025-12-31,322
1064,2025-10-31,Premium,Monthly,39.99,paypal,North America,1,,0,2025-12-31,2025-12-31,61
1065,2024-05-25,Basic,Monthly,9.99,paypal,Oceania,1,,0,2025-12-31,2025-12-31,585
1066,2023-01-21,Basic,Monthly,9.99,paypal,North America,1,,0,2025-12-31,2025-12-31,1075
1067,2024-04-30,Basic,Monthly,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,610
1068,2025-05-13,Standard,Annual,19.99,apple_pay,Europe,1,,0,2025-12-31,2025-12-31,232
1069,2024-11-27,Basic,Annual,9.99,apple_pay,North America,1,,0,2025-12-31,2025-12-31,399
1070,2024-11-29,Premium,Monthly,39.99,credit_card,Europe,0,2025-03-30,1,2025-03-30,2025-12-31,121
